A/Perth/16/2009	A/Perth/16/2009	A/Perth/16/09_F25/09	nimr-feb-2010-table12_70	640	hi	
A/Perth/16/2009	A/Perth/16/2009	A/Perth/16/09_F25/09	nimr-sep-2010-table8_42	640	hi	
A/Perth/16/2009	A/Perth/16/2009	A/Perth/16/09_F30/09	nimr-feb-2012-2012-01-18_10	320	hi	
A/Perth/16/2009	A/Perth/16/2009	A/Perth/16/09_F30/09	nimr-sep-2011-2011-06-24b_24	1280	hi	
A/Perth/16/2009	A/Perth/16/2009	A/Perth/16/09_F35/11	nimr-feb-2012-2011-12-09_10	640	hi	
A/Perth/16/2009	A/RhodeIsland/1/2010	A/RhodeIs/1/10_CDC77/10	nimr-sep-2010-table8_46	640	hi	
A/Pardubice/7/2012	A/Perth/16/2009	F30/09	NIMR_Sep2012_11.csv	160	hi	
A/PaysdeLoire/1260/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-27.csv	80	hi	
A/PaysdeLoire/1262/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-27.csv	80	hi	
A/Perth/16/2009	A/Victoria/208/2009	A/Vic/208/09_F7/10	nimr-sep-2011-2011-05-13_20	160	hi	
A/Perth/16/2009	A/Victoria/208/2009	A/Vic/208/09_F7/10	nimr-sep-2011-2011-06-24b_26	640	hi	
A/Perth/10/2010	A/Perth/16/2009	A/Perth/16/09_F25/09	nimr-sep-2011-2011-04-12_58	160	hi	
A/Perth/16/2009	A/Victoria/210/2009	A/Vic/210/09_F10/11	nimr-sep-2011-2011-06-24_21	2560	hi	
A/Perth/10/2010	A/Perth/16/2009	A/Perth/16/09_F30/09	nimr-sep-2011-2011-05-18_58	320	hi	
A/Perth/10/2010	A/Perth/16/2009	A/Perth/16/09_F30/09	nimr-sep-2011-2011-09-13_80	1280	hi	
A/Perth/16/2009	A/Alabama/5/2010	AL/5	Cox2011_12	320	hi	
A/Perth/10/2010	A/Perth/16/2009	A/Perth/16/09_F35/11	nimr-feb-2012-2012-01-11_46	640	hi	
A/Perth/16/2009	A/Victoria/208/2009	A/Vic/208/09_F7/10	nimr-feb-2012-2011-12-09_11	40	hi	
A/Perth/16/2009	A/Victoria/208/2009	A/Vic/208/09_F7/10	nimr-sep-2011-2011-05-18_20	1280	hi	
A/Perth/10/2010	A/Perth/16/2009	A/Perth/16/09_F30/09	nimr-sep-2011-2011-05-13_58	320	hi	
A/Perth/16/2009	A/Victoria/208/2009	A/Vic/208/09_F7/10	nimr-sep-2011-2011-09-13_29	80	hi	
A/Perth/16/2009	A/Victoria/210/2009	A/Vic/210/09_F10/11	nimr-sep-2011-2011-05-13_21	320	hi	
A/Perth/16/2009	A/Victoria/210/2009	A/Vic/210/09_F11/10	nimr-feb-2012-2012-01-11_12	160	hi	
A/Perth/16/2009	A/Victoria/210/2009	A/Vic/210/09_F11/10	nimr-feb-2012-2012-01-18_12	160	hi	
A/Perth/16/2009	A/Brisbane/10/2007	A/Bris/10/07_F29/09	nimr-sep-2011-2011-09-13_27	40	hi	
A/Perth/16/2009	A/Brisbane/10/2007	A/Bris/10/07_F09/11	nimr-sep-2011-2011-06-24_17	80	hi	
A/Perth/16/2009	A/Brisbane/10/2007	A/Bris/10/07_F29/08	nimr-feb-2010-table13_78	<40	hi	
A/Perugia/21/2012	A/Perth/16/2009	F35/11	NIMR_Sep2012_15.csv	40	hi	
A/Poland/148/2014	A/Perth/16/2009	F35/11	NIMR_Sep2014_8-08.csv	40	hi	
A/Perugia/52/2015	A/Perth/16/2009	F18/11	NIMR_Sep2015_8_06.csv	40	hi	
A/Perth/16/2009	A/Brisbane/10/2007	A/Bris/10/07_F09/11	nimr-sep-2011-2011-05-18_17	160	hi	
A/Perth/16/2009	A/Brisbane/10/2007	A/Bris/10/07_F29/08	nimr-sep-2010-table8_39	<40	hi	
A/Poland/160/2014	A/Perth/16/2009	F35/11	NIMR_Sep2014_8-08.csv	40	hi	
A/Perth/16/2009	A/Panama/7149/2010	PN/7149	Cox2011_11	320	hi	
A/Perth/16/2009	A/Perth/10/2010	A/Perth/10/10_F03/11	nimr-sep-2011-2011-06-24_23	1280	hi	
A/Perth/16/2009	A/Perth/16/2009	A/Perth/16/09_F30/09	nimr-sep-2011-2011-05-13_18	640	hi	
A/Perth/16/2009	A/Perth/10/2010	A/Perth/10/10_F03/11	nimr-feb-2012-2011-12-09_14	160	hi	
A/Perth/16/2009	A/Perth/10/2010	A/Perth/10/10_F03/11	nimr-sep-2011-2011-04-12_23	2560	hi	
A/Perth/16/2009	A/Perth/10/2010	A/Perth/10/10_F03/11	nimr-sep-2011-2011-05-18_23	2560	hi	
A/Perth/16/2009	A/RhodeIsland/1/2010	RI/1	Cox2011_10	80	hi	
A/Perth/16/2009	A/Perth/16/2009	A/Perth/16/09_F25/09	nimr-sep-2011-2011-04-12_18	1280	hi	
A/Perth/16/2009	A/Perth/16/2009	A/Perth/16/09_F30/09	nimr-sep-2011-2011-05-18_18	640	hi	
A/Perth/16/2009	A/RhodeIsland/1/2010	RI/1	Cox2011_9	640	hi	
A/Poland/896/2014	A/Perth/16/2009	F35/11	NIMR_Sep2014_8-08.csv	40	hi	
A/Partizanske/131/2015	A/Perth/16/2009	F18/11	NIMR_Sep2015_8_10.csv	160	hi	
A/Poland/1877/2014	A/Perth/16/2009	F35/11	NIMR_Sep2014_8-10.csv	40	hi	
A/Praha/130/2012	A/Perth/16/2009	F30/09	NIMR_Sep2012_11.csv	160	hi	
A/Perth/10/2010	A/Perth/16/2009	A/Perth/16/09_F35/11	nimr-feb-2012-2011-12-09_46	320	hi	
